,Datum,Mesec,Godina,Sistem,Objekat,Početak zastoja,Ukupno vreme zastoja u minutima,Kraj zastoja,Vrsta_zastoja,Vreme zastoja
11231,2016-12-24 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-2,2016-12-24 16:10:00,10.000000001164153,2016-12-24 16:20:00,Masinski,10
11232,2016-12-24 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-24 22:00:00,34.99999999883585,2016-12-24 22:35:00,Ostalo,35
11233,2016-12-24 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-1,2016-12-25 00:40:00,14.99999999650754,2016-12-25 00:55:00,Masinski,15
11234,2016-12-24 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-25 06:00:00,14.99999999650754,2016-12-25 06:15:00,Ostalo,15
11235,2016-12-25 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-25 09:00:00,10.000000001164153,2016-12-25 09:10:00,Elektro,10
11236,2016-12-25 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-25 13:00:00,120.00000000349246,2016-12-25 15:00:00,Ostalo,120
11237,2016-12-25 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-25 20:00:00,159.9999999976717,2016-12-25 22:40:00,Ostalo,160
11238,2016-12-25 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-4,2016-12-26 00:15:00,10.000000001164153,2016-12-26 00:25:00,Elektro,10
11239,2016-12-25 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-26 04:00:00,30.00000000349246,2016-12-26 04:30:00,Ostalo,30
11240,2016-12-25 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-1,2016-12-26 06:00:00,10.000000001164153,2016-12-26 06:10:00,Masinski,10
11241,2016-12-26 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1600 - U-I-1,2016-12-26 07:00:00,60.00000000698492,2016-12-26 08:00:00,Masinski,60
11242,2016-12-26 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-26 09:30:00,145.00000000116415,2016-12-26 11:55:00,Ostalo,145
11243,2016-12-26 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-3,2016-12-26 12:10:00,145.00000000116415,2016-12-26 14:35:00,Ostalo,145
11244,2016-12-26 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-26 16:00:00,20.000000002328306,2016-12-26 16:20:00,Elektro,20
11245,2016-12-26 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-26 22:00:00,34.99999999883585,2016-12-26 22:35:00,Ostalo,35
11246,2016-12-26 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-27 02:00:00,94.99999999534339,2016-12-27 03:35:00,Elektro,95
11247,2016-12-27 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-27 07:20:00,55.00000000116415,2016-12-27 08:15:00,Elektro,55
11248,2016-12-27 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-27 10:00:00,90.0,2016-12-27 11:30:00,Ostalo,90
11249,2016-12-27 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-27 17:55:00,9.999999990686774,2016-12-27 18:05:00,Elektro,10
11250,2016-12-28 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-28 13:00:00,90.0,2016-12-28 14:30:00,Ostalo,90
11251,2016-12-29 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-29 07:00:00,70.00000000814907,2016-12-29 08:10:00,Ostalo,70
11252,2016-12-29 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-2,2016-12-29 09:20:00,10.000000001164153,2016-12-29 09:30:00,Masinski,10
11253,2016-12-29 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-2,2016-12-29 10:55:00,15.00000000698492,2016-12-29 12:40:00,Masinski,105
11254,2016-12-29 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-29 18:10:00,10.000000001164153,2016-12-29 18:20:00,Masinski,10
11255,2016-12-29 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-29 22:00:00,25.000000008149073,2016-12-29 22:25:00,Ostalo,25
11256,2016-12-29 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-3,2016-12-29 23:00:00,64.99999999185093,2016-12-30 00:05:00,Masinski,65
11257,2016-12-30 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-30 08:00:00,239.99999999650754,2016-12-30 12:00:00,Ostalo,240
11258,2016-12-30 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2016-12-30 13:35:00,10.000000001164153,2016-12-30 13:45:00,Elektro,10
11259,2016-12-30 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-1,2016-12-30 19:40:00,69.9999999976717,2016-12-30 20:50:00,Masinski,70
11260,2016-12-31 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2016-12-31 11:00:00,64.99999999185093,2016-12-31 12:30:00,Ostalo,90
11261,2016-12-31 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-4,2016-12-31 17:30:00,60.00000000698492,2016-12-31 18:30:00,Elektro,60
11262,2016-12-31 00:00:00,DECEMBAR,2016.0,"BTD SRs-470 17/1,5",DROBILANA,2017-01-01 01:10:00,30.00000000349246,2017-01-01 01:40:00,Ostalo,30
11263,2017-01-01 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",DROBILANA,2017-01-01 09:00:00,114.9999999976717,2017-01-01 10:55:00,Ostalo,115
11264,2017-01-01 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",SAM.TR.BRs-2400/2,2017-01-01 15:40:00,9.999999990686774,2017-01-01 15:50:00,Masinski,10
11265,2017-01-01 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-01 21:10:00,14.99999999650754,2017-01-01 21:25:00,Elektro,15
11266,2017-01-02 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",DROBILANA,2017-01-02 09:50:00,130.0000000046566,2017-01-02 12:00:00,Ostalo,130
11267,2017-01-02 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-4,2017-01-02 15:40:00,9.999999990686774,2017-01-02 15:50:00,Masinski,10
11268,2017-01-02 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-03 00:20:00,65.0000000023283,2017-01-03 01:25:00,Elektro,65
11269,2017-01-03 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-03 09:50:00,100.00000000116415,2017-01-03 11:30:00,Ostalo,100
11270,2017-01-03 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",TR.TR.B-1600 - U-I-1,2017-01-03 12:15:00,15.00000000698492,2017-01-03 12:30:00,Masinski,15
11271,2017-01-03 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-03 15:00:00,30.00000000349246,2017-01-03 15:30:00,Masinski,30
11272,2017-01-03 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-4,2017-01-03 22:20:00,40.00000000465661,2017-01-03 23:00:00,Elektro,40
11273,2017-01-03 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",TR.TR.B-1600 - U-I-1,2017-01-03 23:30:00,349.99999999883585,2017-01-04 05:20:00,Elektro,350
11274,2017-01-05 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-4,2017-01-05 16:30:00,20.000000002328306,2017-01-05 16:50:00,Ostalo,20
11275,2017-01-06 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-06 15:00:00,270.0,2017-01-06 19:30:00,Ostalo,270
11276,2017-01-06 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-4,2017-01-06 21:20:00,39.999999994179234,2017-01-06 22:00:00,Elektro,40
11277,2017-01-06 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-07 02:00:00,64.99999999185093,2017-01-07 03:05:00,Elektro,65
11278,2017-01-07 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",TR.TR.B-1800 - U-Z-2/1,2017-01-07 09:10:00,24.999999997671694,2017-01-07 09:35:00,Elektro,25
11279,2017-01-07 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",DROBILANA,2017-01-07 12:00:00,139.9999999953434,2017-01-07 14:20:00,Ostalo,140
11280,2017-01-07 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-07 15:00:00,149.99999999650754,2017-01-07 17:30:00,Elektro,150
11281,2017-01-07 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-07 19:00:00,30.00000000349246,2017-01-07 19:30:00,Ostalo,30
11282,2017-01-07 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-07 23:00:00,109.99999999185093,2017-01-08 00:50:00,Elektro,110
11283,2017-01-07 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",DROBILANA,2017-01-08 05:00:00,19.999999991850927,2017-01-08 05:20:00,Ostalo,20
11284,2017-01-08 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5",DROBILANA,2017-01-08 12:55:00,124.99999999883585,2017-01-08 15:00:00,Ostalo,125
11285,2017-01-08 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-08 22:40:00,20.000000002328306,2017-01-08 23:00:00,Elektro,20
11286,2017-01-09 00:00:00,JANUAR,2017.0,"BTD SRs-470 17/1,5","BAGER SRs-470 17/1,5",2017-01-09 08:30:00,25.000000008149073,2017-01-09 08:55:00,Ostalo,25
